customer_id,transaction_amount,amount,payment_method,status,failure_reason,customer_tenure,historical_payment_success,historical_payment_success_rate,previous_failures,customer_lifetime_value,engagement_score,churn_probability,days_since_previous_payment,transaction_history,recovered
CUST-SYNTH-011920,6762.59,6762.59,UPI,RECOVERED,CARD_EXPIRED,48,0.7105318679337003,0.7105318679337003,0,272163.75,0.9521087382665042,0.0825207383259988,17,53,1
CUST-SYNTH-011921,6360.18,6360.18,UPI,RECOVERED,CARD_EXPIRED,1,0.8515882883830332,0.8515882883830332,0,5785.56,0.519346688386594,0.5195048629740134,77,86,1
CUST-SYNTH-011922,1218.05,1218.05,UPI,RECOVERED,GATEWAY_TIMEOUT,35,0.797967173364925,0.797967173364925,2,37587.68,0.7663016113649243,0.32235336721184193,45,5,1
CUST-SYNTH-011923,661.69,661.69,CREDIT_CARD,RECOVERED,INSUFFICIENT_FUNDS,52,0.6466326208115796,0.6466326208115796,2,21486.95,0.6731254455621946,0.2833101872324388,42,77,1
CUST-SYNTH-011924,13891.11,13891.11,AUTO_DEBIT,RECOVERED,INSUFFICIENT_FUNDS,30,0.949541986372943,0.949541986372943,0,454764.99,0.8532065050552182,0.13970058876999605,59,68,1
CUST-SYNTH-011925,1527.54,1527.54,NET_BANKING,FAILED,INSUFFICIENT_FUNDS,20,0.9235545098959683,0.9235545098959683,1,39466.11,0.6518748297407864,0.36154794141243873,74,43,0
CUST-SYNTH-011926,7463.87,7463.87,CREDIT_CARD,FAILED,INSUFFICIENT_FUNDS,36,0.9727738622205907,0.9727738622205907,0,304509.54,0.7251741345978104,0.24801994651668297,74,33,0
CUST-SYNTH-011927,313.47,313.47,AUTO_DEBIT,FAILED,INSUFFICIENT_FUNDS,16,0.7793628687248354,0.7793628687248354,3,3519.21,0.5889538152590716,0.39805226138187744,1,73,0
CUST-SYNTH-011928,373.37,373.37,UPI,FAILED,AUTH_FAILED,5,0.8605686690004569,0.8605686690004569,0,942.31,0.4229137303501992,0.5379280398113521,28,82,0
CUST-SYNTH-011929,2493.91,2493.91,CREDIT_CARD,RECOVERED,AUTH_FAILED,4,0.8763440426948037,0.8763440426948037,1,5848.43,0.9853259588615019,0.023108260487352008,52,81,1
CUST-SYNTH-011930,1253.61,1253.61,NET_BANKING,RECOVERED,INSUFFICIENT_FUNDS,48,0.8299716573651438,0.8299716573651438,1,33360.25,0.6505767472081342,0.3162139203554041,30,97,1
CUST-SYNTH-011931,4396.35,4396.35,CREDIT_CARD,RECOVERED,AUTH_FAILED,14,0.6173933787708953,0.6173933787708953,0,53824.97,0.7988675475130204,0.21610989069731704,15,1,1
CUST-SYNTH-011932,3216.98,3216.98,CREDIT_CARD,RECOVERED,INSUFFICIENT_FUNDS,5,0.9092871736562731,0.9092871736562731,3,20276.83,0.6646001026254653,0.3764786458409432,48,99,1
CUST-SYNTH-011933,581.28,581.28,AUTO_DEBIT,FAILED,AUTH_FAILED,10,0.8628607489311059,0.8628607489311059,0,5198.02,0.5100136804297226,0.5484803656230198,25,62,0
CUST-SYNTH-011934,920.21,920.21,UPI,RECOVERED,AUTH_FAILED,52,0.5008352095917008,0.5008352095917008,1,55752.24,0.8716823274937154,0.06810568858067684,51,24,1
CUST-SYNTH-011935,2017.86,2017.86,UPI,RECOVERED,CARD_EXPIRED,57,0.6960472986049355,0.6960472986049355,5,79650.17,0.629294590983273,0.46519555255030776,30,58,1
CUST-SYNTH-011936,1017.58,1017.58,UPI,RECOVERED,GATEWAY_TIMEOUT,41,0.9365351592158385,0.9365351592158385,2,42531.94,0.648763909900968,0.3188035244297919,16,18,1
CUST-SYNTH-011937,5798.5,5798.5,CREDIT_CARD,FAILED,INSUFFICIENT_FUNDS,48,0.9529476639257989,0.9529476639257989,0,234998.65,0.7405786574161459,0.2555009255140693,35,11,0
CUST-SYNTH-011938,2181.91,2181.91,CREDIT_CARD,RECOVERED,INSUFFICIENT_FUNDS,46,0.8733556330801153,0.8733556330801153,1,132098.7,0.8213497758998318,0.16264122649181217,30,90,1
CUST-SYNTH-011939,642.31,642.31,NET_BANKING,FAILED,INSUFFICIENT_FUNDS,11,0.7395316318654013,0.7395316318654013,2,6995.58,0.41781199693438986,0.6152092199301915,37,14,0
CUST-SYNTH-011940,2617.1,2617.1,CREDIT_CARD,RECOVERED,GATEWAY_TIMEOUT,51,0.7404761538245861,0.7404761538245861,1,147173.33,0.6777102839948451,0.21056936901200307,86,73,1
CUST-SYNTH-011941,632.31,632.31,UPI,RECOVERED,GATEWAY_TIMEOUT,22,0.9240031461065233,0.9240031461065233,0,19469.79,0.7258196789896814,0.20430273195707277,82,7,1
CUST-SYNTH-011942,782.14,782.14,CREDIT_CARD,RECOVERED,CARD_EXPIRED,13,0.6163323940080639,0.6163323940080639,3,8243.42,0.3186937755893044,0.6153484660188064,11,98,1
CUST-SYNTH-011943,1257.73,1257.73,AUTO_DEBIT,FAILED,INSUFFICIENT_FUNDS,41,0.808109748736543,0.808109748736543,3,67502.08,0.762236640269515,0.2618438172028336,31,3,0
CUST-SYNTH-011944,7168.61,7168.61,NET_BANKING,RECOVERED,INSUFFICIENT_FUNDS,47,0.556328813729959,0.556328813729959,0,305588.34,0.7418379886436541,0.1586600214335455,65,60,1
CUST-SYNTH-011945,9346.9,9346.9,CREDIT_CARD,RECOVERED,CARD_EXPIRED,38,0.7750702111519622,0.7750702111519622,1,456607.61,1.0,0.11178816226022448,73,46,1
CUST-SYNTH-011946,6424.64,6424.64,UPI,FAILED,INSUFFICIENT_FUNDS,25,0.6523341553631276,0.6523341553631276,3,131305.17,0.6405386709717162,0.37574214999279687,69,89,0
CUST-SYNTH-011947,1722.04,1722.04,AUTO_DEBIT,FAILED,INSUFFICIENT_FUNDS,11,0.7072425348679034,0.7072425348679034,1,25688.04,0.5847910612479486,0.36168671823816656,25,18,0
CUST-SYNTH-011948,1412.24,1412.24,AUTO_DEBIT,RECOVERED,AUTH_FAILED,59,0.8805445686036079,0.8805445686036079,1,53973.61,0.6028224044976385,0.4509578354963303,3,45,1
CUST-SYNTH-011949,3087.22,3087.22,CREDIT_CARD,RECOVERED,GATEWAY_TIMEOUT,16,0.8202378832800998,0.8202378832800998,0,60128.26,0.8789119538668555,0.09645294293183662,49,76,1
CUST-SYNTH-011950,4777.62,4777.62,CREDIT_CARD,RECOVERED,CARD_EXPIRED,28,0.8439828658621026,0.8439828658621026,3,125991.9,0.9773025495419407,0.01,22,54,1
CUST-SYNTH-011951,17857.0,17857.0,CREDIT_CARD,RECOVERED,INSUFFICIENT_FUNDS,47,0.8141824309213769,0.8141824309213769,0,832641.9,0.6749683049747857,0.41660566835758633,58,7,1
CUST-SYNTH-011952,792.74,792.74,AUTO_DEBIT,RECOVERED,INSUFFICIENT_FUNDS,21,0.7974482062385859,0.7974482062385859,1,21848.8,0.7798427710333838,0.19840892823299844,14,81,1
CUST-SYNTH-011953,475.92,475.92,NET_BANKING,FAILED,INSUFFICIENT_FUNDS,9,0.6827454229679544,0.6827454229679544,3,4456.8,0.7036348273436253,0.33772213546584307,16,89,0
CUST-SYNTH-011954,4447.67,4447.67,UPI,RECOVERED,GATEWAY_TIMEOUT,58,0.8345059581348536,0.8345059581348536,1,272763.16,0.6175031804725847,0.3962329018568718,19,44,1
CUST-SYNTH-011955,6546.98,6546.98,CREDIT_CARD,RECOVERED,GATEWAY_TIMEOUT,6,0.99,0.99,2,46485.92,0.745316465305426,0.23416061122096765,83,88,1
CUST-SYNTH-011956,6854.75,6854.75,CREDIT_CARD,RECOVERED,AUTH_FAILED,18,0.8785098496807308,0.8785098496807308,2,72601.74,0.5020759692043333,0.47564961386195076,37,13,1
CUST-SYNTH-011957,4270.26,4270.26,NET_BANKING,RECOVERED,INSUFFICIENT_FUNDS,29,0.9421190352657505,0.9421190352657505,3,158641.27,0.6624847547719366,0.4528478446070766,5,33,1
CUST-SYNTH-011958,11077.1,11077.1,UPI,FAILED,CARD_EXPIRED,26,0.7351442457714589,0.7351442457714589,3,175337.4,0.5381629622819908,0.38264522357832215,64,90,0
CUST-SYNTH-011959,2802.91,2802.91,UPI,FAILED,INSUFFICIENT_FUNDS,38,0.6983261204007429,0.6983261204007429,1,61062.89,0.8145909745172463,0.28425567130359414,37,84,0
CUST-SYNTH-011960,8878.4,8878.4,UPI,FAILED,AUTH_FAILED,47,0.7774005696653847,0.7774005696653847,1,418219.72,0.6119197569887039,0.3738778499588874,88,51,0
CUST-SYNTH-011961,12325.58,12325.58,AUTO_DEBIT,FAILED,CARD_EXPIRED,16,0.8337058195434744,0.8337058195434744,2,219530.21,0.6461894858238204,0.3555960877902537,14,62,0
CUST-SYNTH-011962,6873.21,6873.21,CREDIT_CARD,RECOVERED,AUTH_FAILED,59,0.8531074938467488,0.8531074938467488,2,253703.78,0.9627004816779378,0.01,86,53,1
CUST-SYNTH-011963,1596.5,1596.5,CREDIT_CARD,RECOVERED,AUTH_FAILED,8,0.8559815113588682,0.8559815113588682,4,19096.97,0.78808828061923,0.25551089235943103,16,21,1
CUST-SYNTH-011964,1063.48,1063.48,NET_BANKING,FAILED,INSUFFICIENT_FUNDS,46,0.7775900614408549,0.7775900614408549,1,33480.95,0.7293263351667459,0.28553526153553394,71,19,0
CUST-SYNTH-011965,3079.19,3079.19,UPI,RECOVERED,GATEWAY_TIMEOUT,28,0.6875488949433375,0.6875488949433375,2,65802.29,0.8190945875395717,0.025737152347526215,4,80,1
CUST-SYNTH-011966,2410.67,2410.67,CREDIT_CARD,RECOVERED,AUTH_FAILED,23,0.5729268634285318,0.5729268634285318,0,66062.4,0.7383030520189863,0.24476828729412492,74,22,1
CUST-SYNTH-011967,7655.14,7655.14,CREDIT_CARD,FAILED,INSUFFICIENT_FUNDS,43,0.8659643114244919,0.8659643114244919,3,478611.05,0.30376750193486735,0.6304952774201403,7,43,0
CUST-SYNTH-011968,667.88,667.88,CREDIT_CARD,RECOVERED,CARD_EXPIRED,48,0.9769149930881491,0.9769149930881491,0,38337.85,0.8959112754427503,0.03932274654071344,34,73,1
CUST-SYNTH-011969,1342.2,1342.2,NET_BANKING,RECOVERED,CARD_EXPIRED,31,0.9842917902040368,0.9842917902040368,0,24361.2,0.5450124921682968,0.4913527056313071,40,32,1
CUST-SYNTH-011970,5176.31,5176.31,CREDIT_CARD,RECOVERED,NETWORK_ERROR,3,0.5985088427894756,0.5985088427894756,1,21090.87,0.5445526484117585,0.409812605113617,81,77,1
CUST-SYNTH-011971,648.32,648.32,AUTO_DEBIT,RECOVERED,GATEWAY_TIMEOUT,16,0.914829660012965,0.914829660012965,0,7253.35,1.0,0.04059753645523992,45,37,1
CUST-SYNTH-011972,1652.76,1652.76,CREDIT_CARD,RECOVERED,AUTH_FAILED,13,0.6109331059142914,0.6109331059142914,3,29002.38,1.0,0.037210513026082304,59,85,1
CUST-SYNTH-011973,2012.75,2012.75,CREDIT_CARD,RECOVERED,INSUFFICIENT_FUNDS,59,0.9234108084548978,0.9234108084548978,0,65373.52,0.7385449946680837,0.2842890718448421,77,11,1
CUST-SYNTH-011974,3709.52,3709.52,AUTO_DEBIT,RECOVERED,GATEWAY_TIMEOUT,5,0.9194923576008456,0.9194923576008456,1,14184.89,0.6197126813926066,0.36535282879984243,16,67,1
CUST-SYNTH-011975,901.46,901.46,AUTO_DEBIT,RECOVERED,AUTH_FAILED,24,0.5116703573857646,0.5116703573857646,0,12851.37,0.8615896947371756,0.16078409723407522,56,2,1
CUST-SYNTH-011976,7195.54,7195.54,CREDIT_CARD,RECOVERED,INSUFFICIENT_FUNDS,53,0.880773666642554,0.880773666642554,0,273612.43,1.0,0.01,43,18,1
CUST-SYNTH-011977,2375.82,2375.82,CREDIT_CARD,RECOVERED,AUTH_FAILED,9,0.8800709622034422,0.8800709622034422,1,22648.84,0.40239302971263236,0.6031260920863866,60,16,1
CUST-SYNTH-011978,9011.12,9011.12,UPI,RECOVERED,CARD_EXPIRED,15,0.754367317331907,0.754367317331907,1,183086.4,0.8461018049404408,0.1304641227266796,39,90,1
CUST-SYNTH-011979,2507.04,2507.04,CREDIT_CARD,RECOVERED,GATEWAY_TIMEOUT,6,0.5459710904071364,0.5459710904071364,0,20617.46,0.32615528542504674,0.6022337091588987,52,9,1
CUST-SYNTH-011980,1424.74,1424.74,NET_BANKING,FAILED,CARD_EXPIRED,24,0.761220186298063,0.761220186298063,1,36451.23,0.3937462799171903,0.6265420492373723,73,13,0
CUST-SYNTH-011981,834.33,834.33,CREDIT_CARD,RECOVERED,GATEWAY_TIMEOUT,44,0.8785401582148947,0.8785401582148947,1,22029.26,0.9532603800126356,0.0320015675539367,27,4,1
CUST-SYNTH-011982,312.13,312.13,UPI,RECOVERED,CARD_EXPIRED,37,0.9018651438840459,0.9018651438840459,0,12577.11,0.6489652300947093,0.29589896700144197,86,8,1
CUST-SYNTH-011983,2957.68,2957.68,CREDIT_CARD,RECOVERED,INSUFFICIENT_FUNDS,34,0.8395091831841047,0.8395091831841047,2,94025.12,0.7970974734461116,0.24915625204744335,19,89,1
CUST-SYNTH-011984,695.7,695.7,CREDIT_CARD,FAILED,AUTH_FAILED,2,0.7083452598941341,0.7083452598941341,3,1193.2,0.6308381604183128,0.34716221848956613,65,3,0
CUST-SYNTH-011985,2038.96,2038.96,UPI,RECOVERED,CARD_EXPIRED,5,0.8329389055498383,0.8329389055498383,0,8128.96,0.9562161083885492,0.03594353805268314,49,16,1
CUST-SYNTH-011986,3413.38,3413.38,CREDIT_CARD,RECOVERED,NETWORK_ERROR,28,0.7415297739320093,0.7415297739320093,1,122299.04,0.6418968121063365,0.3274291585423172,58,44,1
CUST-SYNTH-011987,1427.86,1427.86,UPI,RECOVERED,AUTH_FAILED,41,0.6804118927511132,0.6804118927511132,2,55937.84,0.7369627135382322,0.34198123257578106,43,83,1
CUST-SYNTH-011988,973.25,973.25,AUTO_DEBIT,RECOVERED,INSUFFICIENT_FUNDS,59,0.6985072920865083,0.6985072920865083,4,71726.81,0.740908358729229,0.24670134221430973,30,40,1
CUST-SYNTH-011989,5515.46,5515.46,CREDIT_CARD,RECOVERED,GATEWAY_TIMEOUT,44,0.8338369101304798,0.8338369101304798,2,129844.51,0.8161679716332243,0.25447568515876606,12,99,1
CUST-SYNTH-011990,10566.36,10566.36,UPI,RECOVERED,CARD_EXPIRED,32,0.7786726788417925,0.7786726788417925,0,397849.97,0.49970177586672865,0.46361447243650905,71,21,1
CUST-SYNTH-011991,669.47,669.47,AUTO_DEBIT,RECOVERED,CARD_EXPIRED,18,0.8449717219636961,0.8449717219636961,0,9205.75,0.6132129805192675,0.36661894305985854,86,88,1
CUST-SYNTH-011992,890.91,890.91,CREDIT_CARD,RECOVERED,INSUFFICIENT_FUNDS,41,0.957881389042777,0.957881389042777,0,30863.12,0.848334616394445,0.13287220987540863,13,35,1
CUST-SYNTH-011993,11566.17,11566.17,NET_BANKING,RECOVERED,CARD_EXPIRED,43,0.5135572809478757,0.5135572809478757,0,469240.49,0.7493792033950666,0.23081985279222014,84,93,1
CUST-SYNTH-011994,433.81,433.81,CREDIT_CARD,RECOVERED,GATEWAY_TIMEOUT,1,0.6752170068251573,0.6752170068251573,0,603.21,0.9523175770323087,0.03734556775405548,52,96,1
CUST-SYNTH-011995,13599.49,13599.49,CREDIT_CARD,RECOVERED,INSUFFICIENT_FUNDS,32,0.9508110309983084,0.9508110309983084,1,446690.8,0.9227839460474099,0.01,49,17,1
CUST-SYNTH-011996,315.29,315.29,CREDIT_CARD,FAILED,AUTH_FAILED,29,0.7236639346839028,0.7236639346839028,3,9837.77,0.6286550201204897,0.3861542659939704,58,48,0
CUST-SYNTH-011997,7539.96,7539.96,NET_BANKING,RECOVERED,GATEWAY_TIMEOUT,20,0.9406058775529185,0.9406058775529185,0,192895.08,0.8480217008513402,0.2353749560057235,85,77,1
CUST-SYNTH-011998,1584.18,1584.18,CREDIT_CARD,RECOVERED,CARD_EXPIRED,5,0.9133244227333175,0.9133244227333175,1,11125.74,0.9478384931344699,0.020928451980223643,11,11,1
CUST-SYNTH-011999,10064.57,10064.57,CREDIT_CARD,RECOVERED,NETWORK_ERROR,9,0.41679266724126457,0.41679266724126457,3,57355.79,0.6243120000302792,0.365089626160241,89,72,1
CUST-SYNTH-012000,1633.13,1633.13,AUTO_DEBIT,RECOVERED,AUTH_FAILED,23,0.8010289775668656,0.8010289775668656,3,48505.08,0.6909304943895253,0.2983829961550063,52,51,1
CUST-SYNTH-012001,4016.71,4016.71,NET_BANKING,RECOVERED,CARD_EXPIRED,43,0.877950734443526,0.877950734443526,1,125376.47,0.6287206489222582,0.3544053748103973,30,43,1
CUST-SYNTH-012002,590.96,590.96,NET_BANKING,FAILED,INSUFFICIENT_FUNDS,30,0.7336672893753814,0.7336672893753814,1,10187.15,0.7798525788026072,0.24476466661355667,51,51,0
CUST-SYNTH-012003,1270.27,1270.27,UPI,RECOVERED,GATEWAY_TIMEOUT,33,0.9125303275825839,0.9125303275825839,1,51810.92,0.4212748213447103,0.5900940328994959,19,8,1
CUST-SYNTH-012004,5499.31,5499.31,UPI,RECOVERED,GATEWAY_TIMEOUT,15,0.8035525739469702,0.8035525739469702,2,97051.1,0.9021321900236845,0.01,73,62,1
CUST-SYNTH-012005,2931.81,2931.81,CREDIT_CARD,RECOVERED,AUTH_FAILED,56,0.7708334175204751,0.7708334175204751,2,97403.27,0.33905069210315003,0.514043386335377,62,48,1
CUST-SYNTH-012006,9506.31,9506.31,UPI,RECOVERED,NETWORK_ERROR,58,0.8635849222314687,0.8635849222314687,2,729798.73,0.680097456435939,0.30399912594301154,28,20,1
CUST-SYNTH-012007,2258.76,2258.76,CREDIT_CARD,RECOVERED,INSUFFICIENT_FUNDS,55,0.8954858796103496,0.8954858796103496,2,72163.27,0.775909991942807,0.2504050042021056,82,19,1
CUST-SYNTH-012008,7434.72,7434.72,UPI,RECOVERED,INSUFFICIENT_FUNDS,46,0.8565667615878335,0.8565667615878335,1,415301.27,0.8465048732056036,0.190693802027463,20,40,1
CUST-SYNTH-012009,2384.79,2384.79,CREDIT_CARD,RECOVERED,CARD_EXPIRED,20,0.6915550665329071,0.6915550665329071,1,38458.86,0.5720205410886348,0.38160519110206287,30,39,1
CUST-SYNTH-012010,13861.94,13861.94,AUTO_DEBIT,RECOVERED,INSUFFICIENT_FUNDS,49,0.78415133858758,0.78415133858758,1,685823.69,0.5957201634813768,0.4105223294010937,27,13,1
CUST-SYNTH-012011,11550.6,11550.6,CREDIT_CARD,RECOVERED,GATEWAY_TIMEOUT,47,0.9569567245567749,0.9569567245567749,1,285139.2,0.706465928206472,0.3885954719535376,39,83,1
CUST-SYNTH-012012,1696.16,1696.16,UPI,RECOVERED,CARD_EXPIRED,3,0.9455543684697684,0.9455543684697684,1,6728.79,1.0,0.01,43,82,1
CUST-SYNTH-012013,7897.11,7897.11,UPI,RECOVERED,CARD_EXPIRED,25,0.7196233138022646,0.7196233138022646,0,262983.52,0.7786030494881591,0.16184652681823622,87,82,1
CUST-SYNTH-012014,6883.62,6883.62,CREDIT_CARD,RECOVERED,NETWORK_ERROR,2,0.7916924803895007,0.7916924803895007,1,11385.43,0.7324005712235133,0.27561600975292916,74,31,1
CUST-SYNTH-012015,1127.04,1127.04,CREDIT_CARD,RECOVERED,AUTH_FAILED,7,0.636610981615349,0.636610981615349,2,4352.76,0.40620688080369466,0.5844747127026692,88,70,1
CUST-SYNTH-012016,3725.29,3725.29,CREDIT_CARD,RECOVERED,INSUFFICIENT_FUNDS,41,0.9225993588386457,0.9225993588386457,1,204854.14,0.7436011418924696,0.2072741071345675,7,90,1
CUST-SYNTH-012017,563.11,563.11,NET_BANKING,RECOVERED,GATEWAY_TIMEOUT,33,0.9730995056107478,0.9730995056107478,2,22591.86,0.5453376996499637,0.4664655908172997,35,27,1
CUST-SYNTH-012018,6641.81,6641.81,NET_BANKING,RECOVERED,CARD_EXPIRED,1,0.9040033763536084,0.9040033763536084,0,7757.12,0.8084420589357906,0.02652650210098173,86,13,1
CUST-SYNTH-012019,970.38,970.38,CREDIT_CARD,RECOVERED,AUTH_FAILED,24,0.6978521942183756,0.6978521942183756,0,33529.18,0.7143537784050918,0.31231500702097403,21,93,1
CUST-SYNTH-012020,556.06,556.06,CREDIT_CARD,RECOVERED,CARD_EXPIRED,32,0.7276649606119996,0.7276649606119996,2,12144.59,0.5191205496997852,0.4464189289417182,55,90,1
CUST-SYNTH-012021,2088.17,2088.17,UPI,FAILED,INSUFFICIENT_FUNDS,55,0.9885941228828194,0.9885941228828194,2,91292.54,0.7636982808132284,0.19310971205899996,63,97,0
CUST-SYNTH-012022,3309.7,3309.7,UPI,RECOVERED,AUTH_FAILED,15,0.8760747942824129,0.8760747942824129,1,69758.31,0.7936128616080462,0.16695394799657928,38,60,1
CUST-SYNTH-012023,7055.57,7055.57,CREDIT_CARD,FAILED,AUTH_FAILED,1,0.8471467814685243,0.8471467814685243,0,4063.18,0.6157636887829733,0.35129199129087874,56,59,0
CUST-SYNTH-012024,13105.61,13105.61,NET_BANKING,RECOVERED,GATEWAY_TIMEOUT,37,0.8706736479668715,0.8706736479668715,1,511475.42,0.6069105130723583,0.4699876522837665,41,34,1
CUST-SYNTH-012025,2325.19,2325.19,NET_BANKING,FAILED,AUTH_FAILED,33,0.6821661486679551,0.6821661486679551,2,41422.17,0.30657058367470935,0.6960544849149829,65,1,0
CUST-SYNTH-012026,517.23,517.23,CREDIT_CARD,FAILED,INSUFFICIENT_FUNDS,15,0.8106863786673492,0.8106863786673492,2,6153.72,0.9806777822899709,0.01,47,33,0
CUST-SYNTH-012027,5138.67,5138.67,UPI,RECOVERED,GATEWAY_TIMEOUT,23,0.8443595399926953,0.8443595399926953,0,171454.35,0.6888952749003232,0.3388738595847647,12,95,1
CUST-SYNTH-012028,3213.83,3213.83,CREDIT_CARD,RECOVERED,CARD_EXPIRED,20,0.5882619222884242,0.5882619222884242,2,69322.53,0.6071713806024343,0.37530521671843026,56,7,1
CUST-SYNTH-012029,2378.04,2378.04,UPI,FAILED,AUTH_FAILED,51,0.6679801770863326,0.6679801770863326,0,130438.12,0.6700021683411235,0.36364343745832145,73,14,0
CUST-SYNTH-012030,1594.02,1594.02,AUTO_DEBIT,FAILED,INSUFFICIENT_FUNDS,8,0.8758737227711526,0.8758737227711526,3,14722.48,0.6247402992840759,0.39671364519989066,34,79,0
CUST-SYNTH-012031,2741.85,2741.85,UPI,FAILED,INSUFFICIENT_FUNDS,44,0.8643713415603737,0.8643713415603737,0,106496.62,0.7226948426136396,0.2640247547970531,84,13,0
CUST-SYNTH-012032,1746.31,1746.31,UPI,RECOVERED,AUTH_FAILED,15,0.9589126488461098,0.9589126488461098,1,22022.98,0.7498144436340524,0.15774528956916428,32,80,1
CUST-SYNTH-012033,5250.6,5250.6,NET_BANKING,FAILED,CARD_EXPIRED,46,0.9569529739544798,0.9569529739544798,0,333538.53,0.777944456151911,0.13876139828993,85,59,0
CUST-SYNTH-012034,3046.6,3046.6,UPI,RECOVERED,GATEWAY_TIMEOUT,7,0.8988519979413372,0.8988519979413372,3,31516.98,0.6993283101802431,0.343944478969648,12,48,1
CUST-SYNTH-012035,7629.17,7629.17,CREDIT_CARD,RECOVERED,INSUFFICIENT_FUNDS,31,0.9002619520998092,0.9002619520998092,0,310738.57,0.576163299622636,0.3578608974501626,25,16,1
CUST-SYNTH-012036,3043.92,3043.92,CREDIT_CARD,RECOVERED,GATEWAY_TIMEOUT,55,0.5395094183347795,0.5395094183347795,1,85915.18,0.6490760833214474,0.35995160798701686,27,84,1
CUST-SYNTH-012037,1251.54,1251.54,AUTO_DEBIT,RECOVERED,INSUFFICIENT_FUNDS,49,0.8874445734116113,0.8874445734116113,0,67596.23,0.5862168241311784,0.42726417551205603,27,86,1
CUST-SYNTH-012038,6964.49,6964.49,CREDIT_CARD,FAILED,AUTH_FAILED,55,0.7534652782766106,0.7534652782766106,4,514512.41,0.7342690545525653,0.32324080406839906,51,49,0
CUST-SYNTH-012039,3150.38,3150.38,CREDIT_CARD,RECOVERED,GATEWAY_TIMEOUT,17,0.8181830485718127,0.8181830485718127,1,53657.98,0.8331553925367177,0.1568511255322092,28,53,1
CUST-SYNTH-012040,1110.06,1110.06,AUTO_DEBIT,RECOVERED,AUTH_FAILED,55,0.8372472192979076,0.8372472192979076,2,35574.75,0.5189217000533377,0.4980024456721355,74,21,1
CUST-SYNTH-012041,3718.0,3718.0,CREDIT_CARD,RECOVERED,CARD_EXPIRED,2,0.5340106036538091,0.5340106036538091,3,10638.32,0.8230301273716738,0.257639174932237,9,75,1
CUST-SYNTH-012042,1848.54,1848.54,UPI,RECOVERED,AUTH_FAILED,27,0.9384144724828539,0.9384144724828539,0,53317.9,0.8165572462044044,0.19940371155971248,26,73,1
CUST-SYNTH-012043,6810.76,6810.76,CREDIT_CARD,RECOVERED,AUTH_FAILED,7,0.9570584456175709,0.9570584456175709,0,65503.14,0.9065176786777549,0.1523765418633798,75,77,1
CUST-SYNTH-012044,2412.49,2412.49,AUTO_DEBIT,FAILED,NETWORK_ERROR,38,0.4055150021890857,0.4055150021890857,0,67056.84,0.7587047222683061,0.29412463682169004,78,29,0
CUST-SYNTH-012045,4835.84,4835.84,AUTO_DEBIT,FAILED,INSUFFICIENT_FUNDS,56,0.6630735146032372,0.6630735146032372,0,191099.06,0.44031873875200567,0.5216971290339182,75,62,0
CUST-SYNTH-012046,650.45,650.45,NET_BANKING,RECOVERED,NETWORK_ERROR,44,0.7212093677393696,0.7212093677393696,1,20555.73,0.823597978776368,0.21717296661698365,42,45,1
CUST-SYNTH-012047,2063.77,2063.77,CREDIT_CARD,FAILED,AUTH_FAILED,29,0.689344789369408,0.689344789369408,3,79091.24,0.7249976077472804,0.358417590693451,87,8,0
CUST-SYNTH-012048,14609.96,14609.96,CREDIT_CARD,FAILED,INSUFFICIENT_FUNDS,14,0.9313302574681603,0.9313302574681603,1,157608.91,0.39394441924173623,0.5580027997041397,66,69,0
CUST-SYNTH-012049,6083.31,6083.31,UPI,FAILED,INSUFFICIENT_FUNDS,40,0.8284867415469405,0.8284867415469405,1,275244.37,0.6764564187903336,0.3090906715658205,88,13,0
CUST-SYNTH-012050,908.99,908.99,NET_BANKING,RECOVERED,AUTH_FAILED,48,0.8933621739551737,0.8933621739551737,2,55180.31,0.7691273599885797,0.14158031310162783,48,41,1
CUST-SYNTH-012051,1437.91,1437.91,CREDIT_CARD,RECOVERED,CARD_EXPIRED,54,0.9138898706721833,0.9138898706721833,2,114391.46,1.0,0.01,16,27,1
CUST-SYNTH-012052,1699.71,1699.71,CREDIT_CARD,FAILED,INSUFFICIENT_FUNDS,2,0.6279573499561982,0.6279573499561982,2,3211.01,0.8260389418400592,0.2125815380675984,21,42,0
CUST-SYNTH-012053,3977.03,3977.03,CREDIT_CARD,RECOVERED,GATEWAY_TIMEOUT,49,0.7048120536118022,0.7048120536118022,1,241720.8,0.40737440694484406,0.6251725736724257,86,2,1
CUST-SYNTH-012054,5250.35,5250.35,UPI,RECOVERED,CARD_EXPIRED,57,0.8483044297841844,0.8483044297841844,2,437519.76,0.8760689653175671,0.09347365081142114,72,12,1
CUST-SYNTH-012055,5144.41,5144.41,UPI,RECOVERED,INSUFFICIENT_FUNDS,42,0.9064625556722383,0.9064625556722383,1,122311.35,0.7876130387316398,0.21291038072538926,35,85,1
CUST-SYNTH-012056,2794.83,2794.83,UPI,FAILED,INSUFFICIENT_FUNDS,22,0.5609677319845292,0.5609677319845292,1,59122.74,0.4915920998783573,0.4875442772148494,85,88,0
CUST-SYNTH-012057,6126.71,6126.71,CREDIT_CARD,RECOVERED,INSUFFICIENT_FUNDS,33,0.6401226594270296,0.6401226594270296,0,228768.79,0.5189893905071463,0.45455295419694525,46,56,1
